price_t0,price_t1,price_t2,price_t3,price_t4,price_t5,price_t6,price_t7,price_t8,price_t9,crossings_05,price_early,price_mid,price_late,duration_minutes,volume,coin,label
0.505,0.38,0.635,0.54,0.365,0.365,0.485,0.785,0.605,0.995,26,0.535,0.455,0.98,240,2461.6572680000004,2,1
0.565,0.36,0.39,0.415,0.485,0.525,0.335,0.095,0.005,0.0005,13,0.435,0.48,0.006,240,3077.414202,2,0
0.495,0.305,0.55,0.44,0.57,0.6,0.45,0.695,0.935,0.9995,19,0.515,0.47,0.993,240,3238.424106,2,1
0.335,0.405,0.4,0.105,0.085,0.055,0.05,0.15,0.05,0.0005,2,0.555,0.065,0.006,240,2015.0076940000017,2,0
0.495,0.605,0.545,0.435,0.175,0.44,0.365,0.49,0.96,0.995,9,0.37,0.295,0.985,240,2513.414075999999,2,1
0.495,0.56,0.35,0.225,0.245,0.225,0.2,0.335,0.205,0.005,12,0.465,0.205,0.16,240,823.6419649999998,2,0
0.5,0.41,0.48,0.515,0.535,0.67,0.75,0.86,0.955,0.9995,4,0.535,0.735,0.9935,240,4989.3213430000005,2,1
0.685,0.425,0.315,0.26,0.1,0.09,0.07,0.012,0.0145,0.0005,1,0.335,0.085,0.0025,240,4091.252466000001,2,0
0.495,0.4,0.52,0.49,0.51,0.735,0.535,0.44,0.07,0.0005,16,0.42,0.67,0.03,240,6729.841976000006,2,0
0.505,0.565,0.6,0.65,0.655,0.72,0.9845,0.9885,0.9955,0.9995,0,0.605,0.595,0.9995,240,7341.443654,2,1
0.525,0.515,0.595,0.715,0.83,0.765,0.86,0.77,0.585,0.98,8,0.45,0.8,0.77,240,2636.341058999999,2,1
0.64,0.38,0.545,0.475,0.4,0.51,0.3,0.095,0.02,0.0005,21,0.465,0.435,0.0025,240,2968.512725,2,0
0.5,0.63,0.59,0.575,0.57,0.775,0.87,0.935,0.92,0.9995,2,0.535,0.715,0.9965,240,5105.035920999999,2,1
0.5,0.375,0.535,0.53,0.505,0.565,0.6,0.61,0.475,0.005,19,0.425,0.495,0.73,240,1318.6118649999996,2,0
0.47,0.65,0.915,0.945,0.975,0.98,0.986,0.988,0.9955,0.9995,1,0.55,0.97,0.9985,240,7008.506461000001,2,1
0.675,0.595,0.615,0.635,0.76,0.72,0.645,0.625,0.485,0.93,12,0.635,0.765,0.59,240,2948.2272550000002,2,1
0.5,0.325,0.28,0.33,0.27,0.035,0.019,0.006,0.0125,0.0005,1,0.4,0.09,0.0005,240,6629.622532,2,0
0.5,0.655,0.705,0.805,0.8,0.755,0.725,0.94,0.977,0.9995,4,0.49,0.87,0.994,240,6410.772202,2,1
0.55,0.61,0.645,0.495,0.5,0.785,0.715,0.966,0.9655,0.9995,6,0.625,0.765,0.99,240,4742.614889,2,1
0.485,0.425,0.57,0.655,0.555,0.915,0.955,0.96,0.994,0.9995,9,0.56,0.63,0.9945,240,6634.745476999999,2,1
0.53,0.5,0.6,0.87,0.915,0.955,0.9915,0.993,0.997,0.9995,6,0.515,0.94,0.998,240,7139.068219999998,2,1
0.515,0.515,0.39,0.345,0.415,0.485,0.635,0.62,0.865,0.995,18,0.48,0.295,0.885,240,1891.8536300000003,2,1
0.51,0.375,0.255,0.27,0.285,0.26,0.185,0.08,0.006,0.0005,3,0.5,0.28,0.0015,240,5687.482376,2,0
0.505,0.5,0.615,0.49,0.68,0.25,0.04,0.015,0.0025,0.0005,13,0.485,0.445,0.0005,240,8411.704289000001,2,0
0.485,0.545,0.685,0.635,0.54,0.36,0.13,0.155,0.065,0.0005,12,0.51,0.5,0.006,240,3742.3206450000002,2,0
0.5,0.76,0.615,0.625,0.71,0.645,0.615,0.52,0.395,0.995,14,0.57,0.74,0.535,240,1149.960088,2,1
0.5,0.59,0.51,0.565,0.425,0.28,0.23,0.13,0.465,0.145,25,0.63,0.335,0.64,240,4168.108386999999,2,0
0.5,0.425,0.37,0.755,0.905,0.935,0.985,0.955,0.9945,0.9995,10,0.5,0.94,0.9985,240,5028.355476,2,1
0.515,0.5,0.57,0.7,0.44,0.735,0.9,0.855,0.9895,0.9995,20,0.49,0.73,0.9985,240,4009.1885579999985,2,1
0.5,0.65,0.58,0.655,0.445,0.46,0.125,0.035,0.021,0.0005,11,0.705,0.425,0.005,240,4537.596624,2,0
0.51,0.6,0.625,0.485,0.3,0.17,0.17,0.075,0.075,0.0015,5,0.545,0.235,0.05,240,3145.6471669999974,2,0
0.505,0.435,0.765,0.82,0.915,0.795,0.605,0.265,0.845,0.9995,4,0.695,0.865,0.93,240,2519.1168719999982,2,1
0.49,0.525,0.7,0.625,0.58,0.335,0.85,0.96,0.995,0.9995,17,0.535,0.51,0.995,240,6369.987026,2,1
0.495,0.555,0.675,0.68,0.685,0.685,0.83,0.845,0.745,0.06,6,0.5,0.62,0.665,240,2764.015972,2,0
0.54,0.475,0.54,0.86,0.925,0.945,0.962,0.985,0.995,0.9995,6,0.555,0.925,0.995,240,4347.352001,2,1
0.515,0.53,0.775,0.805,0.68,0.835,0.575,0.64,0.48,0.645,16,0.415,0.73,0.72,240,2069.0439690000007,2,0
0.505,0.645,0.75,0.615,0.645,0.575,0.455,0.405,0.62,0.03,11,0.6,0.695,0.3,240,2597.279922,2,0
0.315,0.305,0.405,0.205,0.08,0.04,0.065,0.03,0.0055,0.0005,2,0.265,0.075,0.0005,240,3579.6004319999993,2,0
0.51,0.375,0.595,0.26,0.585,0.645,0.825,0.685,0.935,0.9995,10,0.615,0.625,0.997,240,2881.8352440000003,2,1
0.605,0.485,0.63,0.665,0.635,0.39,0.295,0.695,0.875,0.9995,8,0.575,0.605,0.985,240,6723.642275000001,2,1
0.495,0.655,0.72,0.67,0.4,0.255,0.13,0.02,0.015,0.0005,8,0.63,0.345,0.006,240,2443.339654,2,0
0.505,0.575,0.485,0.43,0.415,0.225,0.22,0.09,0.025,0.9945,6,0.545,0.285,0.9415,240,6973.835603000001,2,1
0.505,0.42,0.68,0.715,0.52,0.38,0.31,0.5,0.505,0.015,11,0.58,0.525,0.115,240,1526.5046239999997,2,0
0.51,0.61,0.515,0.3,0.31,0.29,0.29,0.565,0.665,0.9995,12,0.56,0.295,0.96,240,3158.912786,2,1
0.5,0.525,0.505,0.24,0.24,0.145,0.08,0.0455,0.0105,0.0005,5,0.515,0.185,0.012,240,1500.56055,2,0
0.5,0.34,0.32,0.45,0.27,0.695,0.615,0.44,0.205,0.065,13,0.43,0.38,0.42,240,1552.218117,2,0
0.5,0.755,0.78,0.825,0.905,0.91,0.93,0.9,0.994,0.9995,2,0.54,0.87,0.982,240,2363.878755,2,1
0.505,0.595,0.615,0.705,0.775,0.765,0.775,0.845,0.95,0.983,4,0.485,0.805,0.5405,240,2124.029614,2,1
0.5,0.53,0.72,0.675,0.655,0.48,0.655,0.89,0.955,0.9995,10,0.5,0.63,0.994,240,1381.758767,2,1
0.505,0.53,0.585,0.205,0.065,0.03,0.0595,0.0275,0.006,0.0005,7,0.555,0.065,0.006,240,3090.1534130000005,2,0
0.51,0.385,0.205,0.205,0.305,0.095,0.07,0.011,0.006,0.0005,1,0.47,0.15,0.006,240,6498.018803999999,2,0
0.715,0.555,0.77,0.815,0.83,0.9,0.87,0.88,0.964,0.9995,14,0.465,0.88,0.855,240,5836.360203000001,2,1
0.53,0.325,0.3,0.175,0.075,0.03,0.0015,0.0155,0.005,0.0005,1,0.425,0.025,0.0005,240,4703.374386,2,0
0.595,0.37,0.335,0.25,0.345,0.255,0.135,0.335,0.15,0.0005,3,0.445,0.23,0.05,240,1349.7898310000003,2,0
0.5,0.375,0.26,0.225,0.05,0.02,0.025,0.025,0.0255,0.0005,7,0.47,0.025,0.006,240,4131.823558999999,2,0
0.5,0.49,0.265,0.29,0.41,0.54,0.555,0.795,0.495,0.0005,27,0.63,0.49,0.28,240,1535.6941540000003,2,0
0.5,0.615,0.765,0.735,0.71,0.68,0.935,0.994,0.9985,0.9995,0,0.6,0.545,0.999,240,3435.887192,2,1
0.545,0.52,0.6,0.57,0.335,0.53,0.585,0.65,0.5,0.005,15,0.525,0.475,0.05,240,565.6004119999998,2,0
0.5,0.66,0.81,0.835,0.96,0.9845,0.985,0.978,0.9935,0.9995,2,0.625,0.975,0.9995,240,4518.003866000001,2,1
0.51,0.62,0.7,0.71,0.755,0.825,0.93,0.715,0.925,0.9995,4,0.615,0.72,0.975,240,7729.668996,2,1
0.525,0.425,0.195,0.155,0.05,0.02,0.016,0.011,0.0015,0.0005,1,0.57,0.025,0.0005,240,7275.6059079999995,2,0
0.52,0.55,0.77,0.875,0.875,0.72,0.405,0.055,0.0155,0.0005,5,0.52,0.885,0.0155,240,3157.5283,2,0
0.5,0.645,0.495,0.24,0.26,0.42,0.19,0.09,0.005,0.0005,9,0.49,0.235,0.016,240,3705.6265759999997,2,0
0.72,0.635,0.45,0.775,0.88,0.86,0.945,0.9785,0.983,0.9995,6,0.575,0.88,0.987,240,9348.488237999998,2,1
0.545,0.505,0.645,0.57,0.645,0.435,0.475,0.185,0.0085,0.0005,25,0.525,0.36,0.0015,240,4199.997678,2,0
0.685,0.285,0.305,0.21,0.47,0.39,0.04,0.026,0.0055,0.0005,3,0.36,0.3,0.0055,240,2074.938471,2,0
0.685,0.635,0.64,0.73,0.845,0.845,0.72,0.345,0.45,0.005,9,0.525,0.845,0.38,240,6611.608675,2,0
0.5,0.745,0.72,0.73,0.895,0.855,0.85,0.785,0.976,0.9995,2,0.72,0.925,0.9955,240,2002.65475,2,1
0.685,0.475,0.345,0.445,0.395,0.625,0.24,0.335,0.98,0.9995,18,0.345,0.48,0.9685,240,3446.644553,2,1
0.5,0.35,0.3,0.395,0.4,0.645,0.41,0.25,0.38,0.07,7,0.355,0.455,0.495,240,4415.585316999998,2,0
0.5,0.53,0.7,0.8,0.88,0.955,0.971,0.8935,0.941,0.9995,2,0.4,0.92,0.984,240,9097.496320000002,2,1
0.5,0.365,0.65,0.865,0.965,0.979,0.972,0.994,0.994,0.9995,4,0.49,0.97,0.9955,240,4848.646124999999,2,1
0.5,0.325,0.35,0.52,0.585,0.775,0.815,0.915,0.965,0.9995,8,0.425,0.475,0.9985,240,6956.0394129999995,2,1
0.48,0.81,0.875,0.965,0.965,0.8975,0.845,0.95,0.381,0.9375,3,0.74,0.97,0.419,240,5668.210015999997,2,1
0.5,0.43,0.505,0.47,0.535,0.405,0.445,0.755,0.745,0.97,34,0.41,0.465,0.935,240,1279.6308129999998,2,1
0.385,0.625,0.42,0.52,0.565,0.685,0.895,0.915,0.915,0.9995,7,0.505,0.72,0.865,240,15501.240720999998,2,1
0.5,0.515,0.39,0.26,0.235,0.225,0.1,0.014,0.004,0.0005,5,0.45,0.305,0.004,240,2478.165594,2,0
0.5,0.545,0.49,0.165,0.495,0.15,0.26,0.16,0.535,0.12,23,0.46,0.495,0.54,240,216.47131799999997,2,0
0.555,0.66,0.5,0.46,0.56,0.47,0.465,0.385,0.815,0.935,38,0.715,0.445,0.58,240,2097.994293999999,2,1
0.5,0.56,0.515,0.695,0.9775,0.977,0.997,0.9925,0.9975,0.9995,10,0.44,0.97,0.9955,240,5346.445816000003,2,1
0.5,0.455,0.425,0.345,0.265,0.59,0.825,0.685,0.49,0.9995,12,0.475,0.27,0.84,240,3246.2555770000004,2,1
0.5,0.495,0.665,0.75,0.72,0.705,0.89,0.93,0.973,0.9995,4,0.54,0.675,0.99,240,1642.3774770000002,2,1
0.5,0.525,0.51,0.49,0.655,0.5,0.25,0.15,0.49,0.47,37,0.525,0.415,0.11,240,962.5494739999999,2,0
0.5,0.665,0.61,0.49,0.615,0.775,0.905,0.59,0.67,0.875,16,0.465,0.805,0.92,240,3825.04549,2,1
0.485,0.64,0.615,0.4,0.19,0.16,0.02,0.0155,0.006,0.0005,4,0.635,0.135,0.0015,240,2781.3633879999998,2,0
0.5,0.325,0.27,0.17,0.11,0.055,0.0125,0.0725,0.006,0.0005,5,0.485,0.125,0.0175,240,2762.386128,2,0
0.5,0.725,0.785,0.88,0.885,0.855,0.9885,0.989,0.9995,0.9995,0,0.535,0.935,0.9995,240,3411.082402,2,1
0.475,0.425,0.73,0.52,0.515,0.27,0.36,0.655,0.61,0.995,11,0.555,0.38,0.865,240,2993.195298000001,2,1
0.5,0.365,0.475,0.15,0.09,0.02,0.0365,0.0225,0.0185,0.0005,3,0.46,0.075,0.0015,240,5808.6477190000005,2,0
0.485,0.655,0.925,0.956,0.975,0.979,0.9845,0.9845,0.9995,0.9995,1,0.64,0.972,0.9995,240,4583.406695,2,1
0.455,0.38,0.205,0.24,0.32,0.49,0.55,0.745,0.95,0.9995,15,0.52,0.57,0.995,240,630.1351959999998,2,1
0.525,0.545,0.395,0.45,0.43,0.705,0.68,0.92,0.984,0.9995,4,0.57,0.46,0.9885,240,3578.8701419999984,2,1
0.49,0.575,0.695,0.9,0.83,0.925,0.805,0.955,0.997,0.9995,3,0.535,0.825,0.9835,240,11082.036042999998,2,1
0.48,0.49,0.46,0.26,0.18,0.18,0.475,0.545,0.39,0.97,23,0.5,0.115,0.905,240,1868.781334,2,1
0.51,0.585,0.5,0.585,0.645,0.735,0.58,0.59,0.85,0.9965,10,0.45,0.83,0.85,240,1050.136751,2,1
0.495,0.665,0.715,0.8,0.93,0.765,0.725,0.635,0.28,0.0005,8,0.625,0.85,0.01,240,989.4273290000001,3,0
0.505,0.295,0.355,0.53,0.475,0.785,0.68,0.8,0.825,0.995,12,0.29,0.67,0.53,240,1464.0076800000002,3,1
0.49,0.67,0.875,0.895,0.89,0.955,0.9825,0.9835,0.995,0.9995,3,0.555,0.93,0.9835,240,4377.445117,3,1
0.5,0.385,0.74,0.75,0.6,0.675,0.865,0.96,0.96,0.9995,12,0.565,0.79,0.9985,240,5313.6911039999995,3,1
0.505,0.325,0.34,0.435,0.49,0.665,0.54,0.325,0.035,0.0005,13,0.445,0.5,0.017,240,2875.2975260000003,3,0
0.5,0.29,0.57,0.475,0.76,0.765,0.715,0.935,0.985,0.9995,14,0.56,0.74,0.9995,240,5353.437898,3,1
0.5,0.38,0.34,0.09,0.06,0.065,0.0215,0.086,0.104,0.0005,5,0.495,0.06,0.041,240,1384.06761,3,0
0.495,0.625,0.635,0.48,0.29,0.195,0.28,0.64,0.97,0.9995,5,0.38,0.245,0.983,240,1480.832069,3,1
0.495,0.68,0.595,0.66,0.46,0.48,0.475,0.54,0.34,0.01,18,0.565,0.44,0.23,240,847.845034,3,0
0.5,0.39,0.625,0.7,0.68,0.725,0.91,0.97,0.972,0.9995,4,0.53,0.785,0.9735,240,2592.693109,3,1
0.5,0.41,0.3,0.22,0.09,0.075,0.075,0.0205,0.019,0.0005,3,0.375,0.1,0.0015,240,4454.197619,3,0
0.5,0.435,0.605,0.555,0.55,0.77,0.665,0.35,0.09,0.0005,19,0.425,0.7,0.04,240,1156.073732,3,0
0.5,0.585,0.54,0.59,0.66,0.74,0.982,0.9885,0.9965,0.9995,10,0.655,0.61,0.9995,240,5754.2141409999995,3,1
0.505,0.625,0.78,0.865,0.905,0.87,0.93,0.9145,0.84,0.6335,6,0.525,0.91,0.65,240,3633.6823620000014,3,1
0.51,0.535,0.695,0.675,0.715,0.79,0.69,0.315,0.275,0.0015,9,0.52,0.685,0.05,240,1881.5859920000007,3,0
0.5,0.505,0.475,0.385,0.445,0.655,0.65,0.81,0.6,0.995,18,0.485,0.54,0.94,240,3014.269401,3,1
0.505,0.515,0.485,0.48,0.625,0.63,0.645,0.615,0.685,0.015,25,0.55,0.635,0.76,240,2429.8745750000003,3,0
0.5,0.585,0.81,0.925,0.96,0.9535,0.9755,0.986,0.9725,0.9995,4,0.53,0.965,0.9875,240,6105.90241,3,1
0.51,0.525,0.61,0.675,0.8,0.755,0.685,0.66,0.315,0.965,14,0.62,0.825,0.555,240,1534.926928,3,1
0.51,0.415,0.365,0.345,0.29,0.08,0.031,0.006,0.0055,0.0005,5,0.44,0.175,0.0005,240,6526.977556000001,3,0
0.5,0.555,0.595,0.77,0.785,0.855,0.805,0.935,0.98,0.9995,2,0.415,0.88,0.997,240,7452.593485,3,1
0.55,0.43,0.485,0.375,0.255,0.495,0.235,0.69,0.31,0.01,27,0.465,0.45,0.185,240,2053.076007,3,0
0.485,0.415,0.62,0.62,0.595,0.875,0.955,0.96,0.985,0.9995,5,0.55,0.69,0.994,240,6772.073089,3,1
0.695,0.525,0.55,0.825,0.86,0.9,0.925,0.9935,0.9965,0.9995,0,0.6,0.895,0.9975,240,7709.833986,3,1
0.575,0.565,0.465,0.42,0.815,0.875,0.955,0.9795,0.994,0.9995,6,0.605,0.85,0.9985,240,4913.592033,3,1
0.5,0.28,0.205,0.165,0.08,0.095,0.09,0.015,0.006,0.0005,3,0.46,0.065,0.0015,240,5233.803024999999,3,0
0.53,0.495,0.56,0.54,0.685,0.41,0.21,0.195,0.015,0.0005,19,0.495,0.495,0.005,240,7608.335451000006,3,0
0.49,0.535,0.7,0.765,0.545,0.39,0.165,0.16,0.11,0.0005,8,0.505,0.46,0.015,240,2651.490519,3,0
0.685,0.59,0.475,0.375,0.225,0.195,0.21,0.16,0.025,0.0005,7,0.525,0.205,0.0055,240,1801.734158,3,0
0.5,0.555,0.4,0.405,0.455,0.26,0.145,0.011,0.05,0.0005,9,0.605,0.32,0.011,240,3255.31788,3,0
0.5,0.5,0.46,0.86,0.95,0.955,0.967,0.9475,0.989,0.9995,12,0.55,0.97,0.995,240,5297.622841999999,3,1
0.525,0.505,0.505,0.64,0.315,0.355,0.325,0.135,0.39,0.005,19,0.505,0.405,0.54,240,1659.5699540000005,3,0
0.5,0.77,0.725,0.755,0.505,0.26,0.17,0.0235,0.0365,0.0005,7,0.745,0.4,0.268,240,3518.876794,3,0
0.5,0.495,0.31,0.29,0.085,0.065,0.04,0.006,0.0055,0.0005,3,0.405,0.06,0.0055,240,3893.9265949999995,3,0
0.505,0.31,0.54,0.6,0.69,0.485,0.285,0.075,0.135,0.0055,19,0.55,0.685,0.065,240,797.2906760000001,3,0
0.5,0.61,0.78,0.68,0.485,0.27,0.69,0.8,0.98,0.9995,12,0.565,0.435,0.989,240,6460.567925,3,1
0.515,0.425,0.555,0.615,0.705,0.665,0.83,0.73,0.53,0.005,7,0.455,0.63,0.38,240,2658.0443529999993,3,0
0.55,0.525,0.63,0.875,0.925,0.955,0.965,0.994,0.994,0.9995,4,0.5,0.925,0.9995,240,3110.162388,3,1
0.45,0.49,0.71,0.73,0.39,0.41,0.335,0.295,0.04,0.0005,18,0.45,0.335,0.006,240,3303.101935,3,0
0.505,0.6,0.73,0.58,0.57,0.515,0.35,0.37,0.38,0.0005,7,0.555,0.65,0.045,240,3477.1316159999997,3,0
0.335,0.21,0.33,0.11,0.07,0.0435,0.025,0.011,0.006,0.0005,0,0.335,0.075,0.0005,240,3247.717357,3,0
0.5,0.36,0.645,0.42,0.63,0.53,0.715,0.505,0.85,0.9995,28,0.61,0.48,0.985,240,2723.3090260000004,3,1
0.5,0.445,0.62,0.695,0.71,0.42,0.17,0.67,0.88,0.9995,10,0.55,0.7,0.994,240,4736.90395,3,1
0.51,0.615,0.715,0.515,0.43,0.29,0.16,0.05,0.011,0.0005,5,0.59,0.43,0.005,240,2819.945321,3,0
0.5,0.495,0.45,0.48,0.445,0.225,0.165,0.075,0.08,0.995,10,0.535,0.33,0.925,240,5256.068765,3,1
0.5,0.365,0.605,0.52,0.39,0.25,0.13,0.225,0.145,0.0005,7,0.555,0.325,0.011,240,3452.7126649999996,3,0
0.5,0.62,0.56,0.395,0.37,0.33,0.32,0.71,0.895,0.9995,14,0.56,0.36,0.9795,240,4437.8649000000005,3,1
0.515,0.57,0.645,0.285,0.32,0.16,0.085,0.032,0.006,0.0005,9,0.595,0.25,0.0335,240,2495.502842,3,0
0.52,0.395,0.29,0.34,0.445,0.95,0.905,0.82,0.875,0.9995,4,0.585,0.665,0.749,240,1199.573299,3,1
0.58,0.745,0.71,0.835,0.835,0.93,0.94,0.965,0.9855,0.9995,2,0.585,0.82,0.982,240,2489.7480499999997,3,1
0.51,0.605,0.62,0.7,0.675,0.625,0.47,0.685,0.82,0.9045,6,0.505,0.72,0.845,240,1799.448204,3,1
0.5,0.445,0.565,0.4,0.755,0.35,0.315,0.5,0.82,0.995,32,0.5,0.55,0.905,240,952.6668289999999,3,1
0.5,0.48,0.455,0.225,0.12,0.05,0.095,0.13,0.0215,0.0005,13,0.49,0.075,0.0155,240,2880.3789229999998,3,0
0.5,0.37,0.18,0.255,0.275,0.125,0.085,0.125,0.02,0.0005,9,0.48,0.19,0.015,240,2787.5255970000003,3,0
0.5,0.695,0.8,0.855,0.885,0.92,0.825,0.66,0.32,0.925,8,0.495,0.9,0.205,240,2661.818005999999,3,0
0.5,0.415,0.33,0.18,0.055,0.035,0.0105,0.0165,0.0015,0.0005,5,0.515,0.03,0.0005,240,4617.966643,3,0
0.5,0.5,0.515,0.42,0.415,0.445,0.38,0.775,0.705,0.09,33,0.475,0.325,0.69,240,883.1652060000002,3,0
0.5,0.26,0.195,0.09,0.035,0.0145,0.008,0.016,0.006,0.0005,13,0.515,0.013,0.0005,240,3648.3166489999994,3,0
0.51,0.48,0.285,0.67,0.915,0.965,0.9855,0.9985,0.9985,0.9995,14,0.55,0.935,0.9995,240,11530.247237,3,1
0.5,0.77,0.925,0.885,0.85,0.87,0.996,0.9955,0.9985,0.9995,2,0.62,0.755,0.999,240,3685.2293090000003,3,1
0.5,0.53,0.595,0.575,0.295,0.495,0.515,0.805,0.925,0.985,12,0.535,0.355,0.465,240,5165.426839000001,3,1
0.58,0.725,0.81,0.815,0.855,0.935,0.81,0.93,0.995,0.9995,4,0.585,0.915,0.9955,240,6127.765332,3,1
0.55,0.655,0.82,0.915,0.925,0.955,0.9835,0.9795,0.9685,0.9995,0,0.57,0.94,0.9695,240,2137.5704249999994,3,1
0.5,0.435,0.19,0.2,0.13,0.045,0.029,0.02,0.006,0.0005,1,0.45,0.045,0.0015,240,6937.430626,3,0
0.5,0.485,0.52,0.605,0.665,0.46,0.225,0.105,0.006,0.0005,11,0.46,0.805,0.006,240,3362.410426,3,0
0.505,0.45,0.845,0.7,0.675,0.815,0.69,0.685,0.967,0.9995,14,0.475,0.61,0.989,240,4819.407555999999,3,1
0.685,0.595,0.425,0.72,0.865,0.845,0.92,0.974,0.975,0.9995,2,0.525,0.85,0.984,240,10940.061629,3,1
0.685,0.58,0.57,0.56,0.51,0.155,0.09,0.021,0.016,0.0005,9,0.545,0.145,0.016,240,14205.695744999999,3,0
0.685,0.64,0.765,0.3,0.22,0.275,0.09,0.03,0.0145,0.0005,5,0.575,0.165,0.014,240,1620.286452,3,0
0.685,0.625,0.645,0.57,0.685,0.675,0.55,0.28,0.45,0.995,10,0.45,0.67,0.517,240,1973.9379709999996,3,1
0.5,0.475,0.295,0.17,0.3,0.245,0.155,0.016,0.0415,0.0005,5,0.515,0.325,0.065,240,2046.6554809999998,3,0
0.5,0.595,0.54,0.64,0.56,0.83,0.71,0.91,0.9945,0.9995,10,0.445,0.54,0.9995,240,2714.6888519999998,3,1
0.5,0.44,0.475,0.515,0.715,0.69,0.59,0.685,0.945,0.9995,4,0.4,0.65,0.981,240,2770.5147530000004,3,1
0.5,0.555,0.52,0.61,0.73,0.89,0.885,0.585,0.31,0.465,15,0.405,0.775,0.57,240,2630.4832709999996,3,1
0.5,0.875,0.925,0.965,0.9945,0.9945,0.9745,0.984,0.9865,0.9995,2,0.675,0.9945,0.9955,240,2546.7195199999996,3,1
0.5,0.46,0.505,0.71,0.51,0.915,0.95,0.969,0.962,0.9995,12,0.47,0.905,0.9995,240,20570.988221000003,3,1
0.395,0.775,0.775,0.81,0.855,0.92,0.905,0.865,0.775,0.99,3,0.66,0.915,0.93,240,5244.985400999998,3,1
0.5,0.485,0.59,0.425,0.66,0.485,0.575,0.74,0.865,0.8755,58,0.425,0.625,0.965,240,347.55721900000003,3,1
0.455,0.755,0.655,0.87,0.905,0.89,0.94,0.95,0.994,0.9995,5,0.525,0.905,0.994,240,2191.099967,3,1
0.5,0.49,0.465,0.35,0.29,0.375,0.14,0.037,0.011,0.0005,7,0.455,0.35,0.0225,240,6027.002257,3,0
0.5,0.525,0.555,0.295,0.56,0.205,0.325,0.25,0.445,0.045,7,0.555,0.5,0.44,240,26.951983000000002,3,0
0.5,0.55,0.5,0.27,0.71,0.495,0.495,0.325,0.475,0.005,23,0.71,0.5,0.37,240,3768.284552,3,0
0.5,0.45,0.425,0.58,0.87,0.959,0.986,0.995,0.9985,0.9995,2,0.415,0.945,0.9995,240,8132.602625000001,3,1
0.5,0.445,0.435,0.33,0.27,0.49,0.64,0.425,0.075,0.9995,22,0.515,0.245,0.525,240,977.594539,3,1
0.5,0.555,0.715,0.805,0.805,0.685,0.815,0.935,0.9845,0.9995,2,0.535,0.725,0.9845,240,5993.27752,3,1
0.55,0.545,0.5,0.525,0.64,0.5,0.11,0.135,0.06,0.13,13,0.555,0.315,0.19,240,9450.443633999997,3,0
0.5,0.505,0.455,0.485,0.415,0.67,0.785,0.515,0.08,0.005,17,0.46,0.545,0.195,240,4834.878503000001,3,0
0.49,0.63,0.675,0.53,0.495,0.19,0.05,0.019,0.019,0.0005,12,0.62,0.19,0.0015,240,2298.992622,3,0
0.495,0.37,0.39,0.28,0.115,0.12,0.035,0.045,0.022,0.0005,4,0.44,0.09,0.0245,240,2889.321066,3,0
0.5,0.645,0.635,0.735,0.775,0.585,0.905,0.975,0.98,0.9995,2,0.52,0.745,0.996,240,8562.816337000002,3,1
0.5,0.4,0.56,0.38,0.41,0.195,0.18,0.165,0.115,0.03,11,0.61,0.295,0.09,240,3512.3096510000005,3,0
0.5,0.41,0.41,0.09,0.055,0.008,0.013,0.0105,0.0105,0.0005,5,0.37,0.035,0.01,240,5223.082892000002,3,0
0.315,0.51,0.805,0.845,0.94,0.97,0.9745,0.983,0.986,0.9995,1,0.57,0.965,0.9995,240,3323.098943,3,1
0.52,0.345,0.375,0.285,0.295,0.605,0.825,0.75,0.9665,0.9995,16,0.505,0.505,0.9985,240,3705.305981,3,1
0.51,0.555,0.38,0.34,0.325,0.525,0.37,0.305,0.485,0.945,12,0.525,0.27,0.675,240,4587.231989000001,3,1
0.48,0.535,0.725,0.855,0.77,0.7,0.465,0.835,0.935,0.9985,13,0.52,0.735,0.96,240,7564.433658000007,3,1
0.475,0.52,0.535,0.34,0.205,0.295,0.34,0.325,0.235,0.87,21,0.52,0.245,0.77,240,1343.423046,3,1
0.5,0.49,0.37,0.275,0.26,0.35,0.21,0.34,0.73,0.745,20,0.42,0.305,0.625,240,2214.4317239999996,3,1
0.495,0.665,0.52,0.775,0.885,0.935,0.945,0.855,0.8,0.195,12,0.55,0.93,0.595,240,182.132321,4,1
0.5,0.5,0.53,0.72,0.78,0.865,0.875,0.935,0.93,0.995,4,0.38,0.9,0.725,240,663.9381710000001,4,1
0.495,0.74,0.9,0.925,0.96,0.97,0.525,0.9895,0.9945,0.9995,9,0.58,0.955,0.9995,240,306.0421,4,1
0.5,0.29,0.515,0.46,0.22,0.275,0.5,0.85,0.65,0.995,12,0.4,0.315,0.975,240,822.219805,4,1
0.505,0.48,0.455,0.255,0.32,0.505,0.3,0.215,0.025,0.0005,17,0.485,0.38,0.0145,240,440.3935,4,0
0.5,0.25,0.32,0.19,0.22,0.345,0.025,0.0345,0.052,0.0005,1,0.415,0.125,0.0255,240,306.558747,4,0
0.5,0.365,0.3,0.085,0.055,0.025,0.0215,0.0345,0.0145,0.0005,11,0.56,0.035,0.01,240,159.98069999999998,4,0
0.675,0.695,0.73,0.5,0.19,0.345,0.275,0.545,0.96,0.9995,20,0.455,0.24,0.995,240,485.0606,4,1
0.495,0.565,0.55,0.45,0.695,0.55,0.8,0.875,0.785,0.945,25,0.42,0.635,0.845,240,252.485555,4,1
