price_t0,price_t1,price_t2,price_t3,price_t4,price_t5,price_t6,price_t7,price_t8,price_t9,crossings_05,price_early,price_mid,price_late,duration_minutes,volume,coin,label
0.515,0.515,0.515,0.52,0.52,0.52,0.525,0.515,0.51,0.53,0,0.515,0.52,0.51,60,9364.745771999998,1,1
0.5,0.485,0.485,0.485,0.505,0.505,0.505,0.51,0.475,0.465,3,0.485,0.505,0.465,60,4592.216048999999,1,0
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.51,0.515,0.535,0,0.515,0.515,0.535,60,12205.252762999991,1,1
0.515,0.51,0.515,0.515,0.515,0.515,0.515,0.505,0.505,0.47,1,0.515,0.515,0.5,60,11932.636589000002,1,0
0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.495,0.495,0.495,0,0.485,0.485,0.495,60,10344.491950999996,1,1
0.5,0.515,0.515,0.495,0.495,0.5,0.5,0.525,0.525,0.535,2,0.515,0.495,0.535,60,9733.457042000002,1,0
0.515,0.515,0.51,0.51,0.51,0.51,0.51,0.51,0.495,0.475,1,0.515,0.51,0.465,60,12166.520676000002,1,0
0.5,0.51,0.515,0.51,0.515,0.51,0.51,0.505,0.505,0.465,1,0.51,0.515,0.465,60,7109.110554999999,1,0
0.485,0.505,0.505,0.475,0.475,0.475,0.475,0.5,0.48,0.465,4,0.505,0.475,0.48,60,7837.8032729999995,1,0
0.5,0.485,0.485,0.495,0.495,0.495,0.48,0.475,0.475,0.465,7,0.485,0.495,0.465,60,13657.649625000004,1,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0.505,0.535,0,0.505,0.505,0.535,60,9091.891083999995,1,1
0.495,0.505,0.505,0.505,0.505,0.51,0.515,0.51,0.525,0.505,1,0.505,0.51,0.525,60,11510.915269,1,1
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0,0.505,0.505,0.505,60,8167.177487000002,1,1
0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.505,0.535,2,0.495,0.495,0.535,60,6710.361843999999,1,1
0.5,0.51,0.505,0.505,0.505,0.505,0.48,0.48,0.495,0.475,1,0.515,0.51,0.49,60,11369.693620999999,1,0
0.5,0.51,0.51,0.515,0.515,0.52,0.52,0.52,0.495,0.535,2,0.51,0.52,0.495,60,8551.819788000004,1,1
0.5,0.48,0.48,0.48,0.485,0.485,0.485,0.485,0.485,0.465,1,0.485,0.485,0.465,60,22955.745388000014,1,0
0.505,0.505,0.505,0.505,0.505,0.51,0.51,0.505,0.505,0.455,3,0.49,0.505,0.465,60,11831.029844999997,1,0
0.49,0.485,0.485,0.485,0.485,0.485,0.47,0.47,0.465,0.405,0,0.485,0.485,0.445,60,8476.340313999994,1,1
0.5,0.485,0.485,0.485,0.485,0.485,0.485,0.48,0.48,0.465,1,0.485,0.485,0.465,60,18356.35040900001,1,1
0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,13934.033250000008,1,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.53,0.53,0.535,2,0.505,0.505,0.535,60,21326.01163700002,1,1
0.5,0.485,0.485,0.485,0.485,0.485,0.485,0.48,0.465,0.465,1,0.485,0.485,0.465,60,28999.34977900003,1,0
0.5,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.475,0.465,1,0.485,0.485,0.465,60,23629.29094699999,1,1
0.5,0.485,0.485,0.485,0.485,0.485,0.485,0.48,0.465,0.505,2,0.485,0.485,0.505,60,19337.56364100001,1,1
0.505,0.505,0.505,0.505,0.505,0.505,0.52,0.48,0.475,0.535,4,0.505,0.505,0.535,60,11022.329530000006,1,0
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.525,0.535,0,0.515,0.515,0.535,60,8686.505365999996,1,0
0.505,0.49,0.49,0.49,0.49,0.485,0.485,0.495,0.515,0.515,2,0.49,0.485,0.515,60,11193.028352,1,0
0.505,0.515,0.515,0.515,0.52,0.52,0.52,0.505,0.525,0.525,0,0.515,0.52,0.525,60,8995.356884999996,1,1
0.49,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.535,0.535,1,0.52,0.52,0.535,60,10111.659307000002,1,0
0.485,0.485,0.485,0.485,0.48,0.48,0.48,0.495,0.495,0.495,0,0.485,0.48,0.495,60,7000.000131000005,1,0
0.495,0.48,0.475,0.48,0.48,0.48,0.48,0.47,0.465,0.455,0,0.48,0.48,0.465,60,12969.962347000002,1,0
0.49,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.465,0.455,0,0.48,0.48,0.465,60,18394.655227000003,1,1
0.5,0.475,0.475,0.475,0.475,0.475,0.475,0.49,0.475,0.47,1,0.475,0.475,0.475,60,11552.289777000004,1,1
0.515,0.515,0.515,0.515,0.515,0.535,0.535,0.535,0.535,0.535,0,0.515,0.515,0.535,60,8989.820501000002,1,1
0.51,0.525,0.525,0.525,0.525,0.525,0.525,0.52,0.535,0.55,0,0.525,0.525,0.535,60,15125.77887000001,1,1
0.485,0.515,0.52,0.52,0.52,0.52,0.52,0.51,0.505,0.545,1,0.515,0.52,0.535,60,16552.201163999995,1,0
0.5,0.48,0.485,0.48,0.48,0.48,0.48,0.485,0.465,0.455,3,0.48,0.48,0.485,60,18992.962010000032,1,0
0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.525,0.545,0,0.51,0.51,0.535,60,15367.303375000009,1,0
0.495,0.48,0.48,0.485,0.485,0.485,0.485,0.49,0.49,0.465,0,0.48,0.485,0.465,60,38208.791539000005,1,1
0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.545,1,0.495,0.495,0.465,60,20239.06819300002,1,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.535,0.535,0,0.5,0.5,0.535,60,7756.888402999999,2,1
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,0.465,1,0.5,0.5,0.495,60,2167.290581,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,1,0.5,0.5,0.5,60,2980.0892970000004,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.525,0.535,0.5,0,0.5,0.5,0.525,60,3336.1745349999997,2,1
0.5,0.5,0.5,0.5,0.5,0.505,0.5,0.5,0.545,0.5,0,0.5,0.51,0.505,60,8919.205097000004,2,0
0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0,0.475,0.475,0.475,60,2040.4670169999984,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,0.465,1,0.5,0.5,0.465,60,4159.8616409999995,2,0
0.525,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.515,0.475,1,0.52,0.525,0.49,60,1424.2236869999997,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,1,0.5,0.5,0.5,60,2283.1756590000005,2,1
0.505,0.465,0.465,0.465,0.465,0.46,0.46,0.46,0.46,0.46,1,0.465,0.465,0.46,60,2054.8764530000008,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,0.455,0.455,3,0.5,0.5,0.455,60,2740.7713349999995,2,1
0.5,0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,1,0.5,0.495,0.495,60,2443.70115,2,0
0.5,0.5,0.5,0.495,0.495,0.495,0.495,0.495,0.46,0.46,1,0.5,0.495,0.46,60,6683.827755000001,2,1
0.475,0.48,0.48,0.475,0.475,0.475,0.475,0.475,0.465,0.465,0,0.48,0.475,0.465,60,3928.256032999999,2,0
0.525,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.525,0,0.535,0.535,0.525,60,4252.169669999999,2,1
0.5,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.54,0,0.535,0.535,0.535,60,3537.5196730000002,2,1
0.525,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0,0.535,0.535,0.535,60,3281.059689999999,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.535,0.535,0,0.5,0.5,0.535,60,4788.524914000001,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,0.465,1,0.5,0.5,0.465,60,1337.6883400000004,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.535,0.535,0,0.5,0.5,0.535,60,1796.5617599999996,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,0.465,1,0.5,0.5,0.465,60,2256.7326359999997,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.535,0.5,0,0.5,0.5,0.5,60,4417.6189859999995,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,2703.640270000001,2,0
0.53,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0,0.52,0.525,0.525,60,1413.4368629999997,2,0
0.5,0.525,0.525,0.525,0.5,0.5,0.5,0.5,0.5,0.48,1,0.525,0.5,0.5,60,2045.9943240000002,2,1
0.525,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.535,0.525,0,0.52,0.525,0.535,60,1980.3247840000008,2,1
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,1,0.5,0.5,0.5,60,2527.7796549999994,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0,0.5,0.5,0.5,60,3206.001618999998,2,1
0.525,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.535,0.535,0,0.52,0.525,0.535,60,3628.0832769999997,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,2884.9216570000003,2,0
0.5,0.5,0.5,0.5,0.5,0.495,0.5,0.5,0.535,0.475,11,0.5,0.5,0.5,60,5528.486771999998,2,1
0.52,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.515,0.475,1,0.52,0.525,0.49,60,2632.166391,2,1
0.525,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.525,0,0.535,0.535,0.525,60,3532.03613,2,1
0.525,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.535,0.535,0,0.52,0.525,0.535,60,2267.1556429999996,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.535,0.535,0,0.5,0.5,0.535,60,1643.2025259999998,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,1,0.5,0.5,0.5,60,3702.831451999999,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.465,0.465,1,0.5,0.5,0.465,60,3199.445021,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,2479.9831849999996,2,0
0.475,0.495,0.495,0.495,0.495,0.505,0.505,0.505,0.495,0.49,2,0.495,0.505,0.495,60,2584.235624,2,1
0.53,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.505,0,0.51,0.515,0.505,60,3167.8372379999996,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.505,0,0.51,0.515,0.505,60,1974.3869459999996,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,2877.3518689999996,2,1
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.51,0.525,0.525,0,0.505,0.505,0.525,60,6294.589426999999,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.52,0,0.51,0.515,0.515,60,5134.396827,2,0
0.505,0.505,0.505,0.505,0.505,0.5,0.505,0.5,0.515,0.52,0,0.505,0.5,0.515,60,4268.816397,2,0
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.51,0.51,0.525,0,0.505,0.505,0.51,60,5132.879034999994,2,1
0.475,0.495,0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.51,1,0.495,0.5,0.5,60,1165.2475439999998,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.495,60,13189.489342000003,2,0
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,2795.214387999998,2,1
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,4141.155846000001,2,1
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,1817.1292429999992,2,1
0.48,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.465,0,0.475,0.475,0.47,60,5680.105177,2,0
0.53,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,1,0.475,0.475,0.475,60,7089.823608000002,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.49,1,0.505,0.505,0.495,60,2897.8427089999996,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,5822.588439000002,2,1
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.505,0,0.51,0.51,0.505,60,2698.7897749999997,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,3227.6009470000004,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0,0.505,0.505,0.505,60,2563.433853,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,3386.7127210000012,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,1,0.505,0.505,0.505,60,4673.564099999998,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,1431.0161410000003,2,1
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0,0.505,0.505,0.505,60,4008.591136,2,0
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.505,0,0.51,0.51,0.505,60,7115.675989,2,0
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.525,0.53,0,0.51,0.51,0.53,60,5333.620176000001,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.51,0,0.505,0.505,0.51,60,4195.5678960000005,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0,0.505,0.505,0.505,60,5201.418005,2,1
0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.475,0.475,2,0.49,0.49,0.475,60,2769.5399119999993,2,1
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.505,0,0.51,0.515,0.51,60,2872.2149710000003,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0,0.505,0.505,0.505,60,1233.0039589999997,2,0
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.505,0,0.51,0.515,0.515,60,4196.706198999999,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.51,0,0.505,0.505,0.505,60,1746.9109569999996,2,0
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,1,0.505,0.505,0.505,60,1640.105954,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0,0.505,0.505,0.505,60,1138.853372,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,8047.887662000002,2,1
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,3155.1928989999997,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,1,0.505,0.505,0.505,60,3993.9925180000023,2,0
0.475,0.495,0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.515,1,0.495,0.5,0.5,60,6479.337049000005,2,1
0.5,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.505,0.515,0.505,60,3571.603344999998,2,1
0.51,0.51,0.5,0.49,0.49,0.49,0.49,0.49,0.495,0.505,2,0.51,0.49,0.495,60,1933.5609260000003,2,1
0.525,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,1662.2658889999998,2,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.5,0,0.51,0.515,0.505,60,2391.4661750000027,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.49,1,0.505,0.505,0.495,60,5415.664733000006,2,1
0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,2,0.5,0.5,0.5,60,2905.1007369999998,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.49,1,0.505,0.505,0.495,60,5633.1697269999995,2,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,5063.907602000003,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.5,0.505,0.505,0.505,0,0.505,0.505,0.505,60,8120.955208,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0,0.505,0.505,0.505,60,8254.351992999995,2,1
0.49,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0,0.495,0.495,0.495,60,3527.6457229999987,2,0
0.5,0.505,0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0,0.505,0.51,0.51,60,3313.9089140000006,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,1,0.505,0.505,0.505,60,4490.938168999999,2,0
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,2198.799029,2,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,3168.268709,2,1
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.49,1,0.51,0.515,0.495,60,2449.463920999999,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,3168.795003000006,2,1
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,2410.1958549999995,2,1
0.525,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.495,1,0.505,0.5,0.5,60,3716.6359920000004,2,0
0.525,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.505,0.5,0.495,60,3047.727273000002,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.5,0.5,0.5,60,3001.902006,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0,0.5,0.5,0.505,60,3142.3289849999996,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.515,0,0.5,0.5,0.505,60,1779.8320019999996,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,5787.554090999999,2,0
0.525,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.505,0.5,0.495,60,3262.5076429999976,2,0
0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0,0.495,0.495,0.495,60,2675.768346,2,1
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.505,0.5,0.495,60,6997.1079760000075,2,1
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0,0.505,0.5,0.505,60,3393.5184279999985,2,1
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.495,1,0.505,0.5,0.5,60,3376.4682359999993,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0,0.5,0.5,0.5,60,5679.409341999998,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.5,0.5,0.5,60,4556.370563000001,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,3651.4560080000006,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.5,0.5,0.5,60,5135.514464000002,2,0
0.49,0.495,0.495,0.505,0.505,0.5,0.5,0.5,0.495,0.49,2,0.495,0.505,0.495,60,6777.861173000001,2,0
0.5,0.5,0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0,0.5,0.505,0.505,60,8078.998278,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,13149.839355000004,2,1
0.515,0.505,0.505,0.5,0.505,0.505,0.505,0.505,0.515,0.505,0,0.505,0.505,0.505,60,2778.3077419999995,2,0
0.53,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0,0.505,0.505,0.505,60,3282.097721000002,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.5,0.5,0.5,60,7999.152055999996,2,0
0.455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.48,2,0.5,0.5,0.495,60,3255.244535,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0,0.5,0.5,0.505,60,3594.717296000002,2,1
0.55,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,10598.255646999998,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,2286.787543,2,1
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.505,0.5,0.5,60,3838.4692500000015,2,1
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.505,0.5,0.495,60,5259.778166,2,0
0.52,0.505,0.505,0.5,0.5,0.505,0.505,0.505,0.505,0.505,0,0.505,0.505,0.505,60,4973.2879090000015,2,1
0.53,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.505,0.5,0.495,60,4723.263167000003,2,1
0.495,0.5,0.5,0.5,0.495,0.495,0.495,0.495,0.495,0.495,2,0.5,0.495,0.495,60,3478.2980709999997,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.5,0.5,0.495,60,4174.231732,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.5,0.5,0.495,60,3297.8361520000008,2,1
0.48,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.505,1,0.515,0.515,0.505,60,4153.489106999999,2,1
0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,6072.814947,2,1
0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.52,0,0.515,0.515,0.515,60,3463.672633000002,2,0
0.53,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,6597.231713000001,2,0
0.53,0.515,0.515,0.515,0.515,0.515,0.525,0.525,0.525,0.525,0,0.515,0.515,0.525,60,6885.500231000001,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.52,0,0.51,0.515,0.515,60,5039.337290000005,2,0
0.51,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,4657.210405000001,2,0
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,4823.100635,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.505,0.515,0.515,60,7458.143470999999,2,0
0.5,0.5,0.5,0.505,0.505,0.505,0.51,0.51,0.51,0.515,0,0.5,0.505,0.51,60,4011.176437999999,2,0
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,4266.941377,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0.52,0,0.5,0.5,0.505,60,6691.9054020000085,2,1
0.48,0.495,0.495,0.495,0.495,0.495,0.485,0.485,0.485,0.515,1,0.495,0.495,0.515,60,8025.149781000003,2,0
0.51,0.5,0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.505,2,0.5,0.495,0.495,60,11438.164656000004,2,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,1,0.5,0.5,0.5,60,5492.392186000001,2,0
0.53,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.505,0.515,0.515,60,4590.872082999999,2,0
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.51,0.515,0.52,0,0.505,0.505,0.515,60,7939.604981000002,2,1
0.525,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.505,0.515,0.515,60,8252.078934000001,2,0
0.525,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.525,0,0.505,0.515,0.515,60,3058.5452660000005,2,0
0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.525,0.505,0,0.505,0.505,0.51,60,4348.913727999998,2,1
0.48,0.48,0.48,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0,0.48,0.475,0.475,60,3954.2627810000054,2,0
0.505,0.505,0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0.505,0.51,0.51,60,5952.9796080000015,2,1
0.505,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.465,0.51,2,0.49,0.49,0.49,60,3596.7891299999997,2,1
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.505,60,5012.966713,2,0
0.53,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.525,0.5,2,0.52,0.525,0.525,60,2669.1281990000007,2,1
0.5,0.505,0.505,0.495,0.495,0.495,0.495,0.495,0.495,0.505,2,0.505,0.495,0.495,60,3776.8620149999992,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.51,0.515,0.515,60,4618.369804000002,2,0
0.505,0.505,0.505,0.495,0.495,0.495,0.495,0.495,0.495,0.495,1,0.505,0.495,0.495,60,5506.440351000001,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.495,1,0.505,0.505,0.495,60,4555.2958770000005,2,1
0.525,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0,0.52,0.525,0.525,60,3000.4318190000004,2,1
0.5,0.51,0.51,0.515,0.515,0.52,0.52,0.525,0.535,0.545,0,0.51,0.52,0.535,60,8076.441343999999,2,1
0.5,0.505,0.505,0.505,0.51,0.51,0.51,0.525,0.525,0.525,0,0.505,0.51,0.525,60,6384.017262,2,0
0.475,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.51,1,0.495,0.495,0.495,60,9425.412810000005,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,3109.0576339999984,2,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,2027.2736789999992,2,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.5,0.5,0.5,60,2462.478032999999,2,0
